time,latitude,longitude,mean_CHL,count_entries_CHL
1997-09-01,5,80,0.15854989,94
1997-09-01,5,81,0.17512245,78
1997-09-01,5,82,,0
1997-09-01,5,83,,0
1997-09-01,5,84,,0
1997-09-01,5,85,,0
1997-09-01,5,86,,0
1997-09-01,5,87,0.14704259,21
1997-09-01,5,88,0.14488068,24
1997-09-01,5,89,,0
1997-09-01,5,90,,0
1997-09-01,5,91,,0
1997-09-01,5,92,0.17112848,14
1997-09-01,5,93,,0
1997-09-01,5,94,,0
1997-09-01,5,95,,0
1997-09-01,6,80,0.34642914,72
1997-09-01,6,81,0.58478653,316
1997-09-01,6,82,0.32193744,278
1997-09-01,6,83,,0
1997-09-01,6,84,,0
1997-09-01,6,85,0.14711013,178
1997-09-01,6,86,0.1708521,46
1997-09-01,6,87,0.14351176,34
1997-09-01,6,88,0.1386723,22
1997-09-01,6,89,0.14989333,38
1997-09-01,6,90,0.17713168,19
1997-09-01,6,91,,0
1997-09-01,6,92,0.1605388,22
1997-09-01,6,93,0.16310528,28
1997-09-01,6,94,,0
1997-09-01,6,95,0.29274157,9
1997-09-01,7,80,,0
1997-09-01,7,81,,0
1997-09-01,7,82,0.5091536,280
1997-09-01,7,83,0.23927854,129
1997-09-01,7,84,0.22039178,7
1997-09-01,7,85,0.15010124,57
1997-09-01,7,86,0.20249136,178
1997-09-01,7,87,0.2212717,125
1997-09-01,7,88,,0
1997-09-01,7,89,0.15731314,23
1997-09-01,7,90,,0
1997-09-01,7,91,0.15952088,65
1997-09-01,7,92,0.16199179,98
1997-09-01,7,93,0.16025966,129
1997-09-01,7,94,0.17135742,15
1997-09-01,7,95,,0
1997-09-01,8,80,,0
1997-09-01,8,81,0.71364653,25
1997-09-01,8,82,0.4460594,476
1997-09-01,8,83,0.33744538,456
1997-09-01,8,84,0.21860765,56
1997-09-01,8,85,0.17006293,9
1997-09-01,8,86,0.19188184,128
1997-09-01,8,87,0.19891368,89
1997-09-01,8,88,,0
1997-09-01,8,89,0.15598544,166
1997-09-01,8,90,0.16978654,106
1997-09-01,8,91,,0
1997-09-01,8,92,0.15848188,31
1997-09-01,8,93,0.22677608,99
1997-09-01,8,94,0.2001573,11
1997-09-01,8,95,,0
1997-09-01,9,80,1.4323714,29
1997-09-01,9,81,0.25114974,304
1997-09-01,9,82,0.2001074,575
1997-09-01,9,83,0.31015518,523
1997-09-01,9,84,0.24164985,127
1997-09-01,9,85,,0
1997-09-01,9,86,0.20065945,17
1997-09-01,9,87,0.18625632,106
1997-09-01,9,88,0.17659342,17
1997-09-01,9,89,,0
1997-09-01,9,90,0.15986244,135
1997-09-01,9,91,0.18613736,150
1997-09-01,9,92,0.1715611,107
1997-09-01,9,93,0.18360353,12
1997-09-01,9,94,,0
1997-09-01,9,95,,0
1997-09-01,10,80,1.8288361,240
1997-09-01,10,81,0.22540064,552
1997-09-01,10,82,0.15237619,541
1997-09-01,10,83,0.18568762,483
1997-09-01,10,84,0.25365773,268
1997-09-01,10,85,0.23946215,126
1997-09-01,10,86,0.17520756,63
1997-09-01,10,87,0.16658728,378
1997-09-01,10,88,0.14727059,46
1997-09-01,10,89,0.12208831,26
1997-09-01,10,90,0.1315303,8
1997-09-01,10,91,,0
1997-09-01,10,92,,0
1997-09-01,10,93,,0
1997-09-01,10,94,0.14833146,6
1997-09-01,10,95,,0
1997-09-01,11,80,0.9918784,288
1997-09-01,11,81,0.1606477,318
1997-09-01,11,82,0.1457971,383
1997-09-01,11,83,0.146159,409
1997-09-01,11,84,0.16693857,165
1997-09-01,11,85,0.17479493,129
1997-09-01,11,86,0.1611719,109
1997-09-01,11,87,0.13300434,332
1997-09-01,11,88,0.122923836,375
1997-09-01,11,89,0.11789733,243
1997-09-01,11,90,0.121834606,47
1997-09-01,11,91,,0
1997-09-01,11,92,,0
1997-09-01,11,93,0.22543816,20
1997-09-01,11,94,,0
1997-09-01,11,95,,0
1997-09-01,12,80,0.29940397,277
1997-09-01,12,81,0.14449106,303
1997-09-01,12,82,0.14886552,403
1997-09-01,12,83,0.17478783,211
1997-09-01,12,84,0.21934026,307
1997-09-01,12,85,0.1787817,242
1997-09-01,12,86,0.15423359,197
1997-09-01,12,87,0.12164785,254
1997-09-01,12,88,0.13082618,255
1997-09-01,12,89,0.13113911,264
1997-09-01,12,90,0.1399208,112
1997-09-01,12,91,0.1254661,13
1997-09-01,12,92,0.13084261,69
1997-09-01,12,93,0.16929509,63
1997-09-01,12,94,,0
1997-09-01,12,95,,0
1997-09-01,13,80,1.4148734,124
1997-09-01,13,81,0.28039065,351
1997-09-01,13,82,0.12099973,143
1997-09-01,13,83,0.17327365,90
1997-09-01,13,84,0.32742804,173
1997-09-01,13,85,0.2110477,120
1997-09-01,13,86,0.154685,223
1997-09-01,13,87,0.14296578,291
1997-09-01,13,88,0.1701514,207
1997-09-01,13,89,0.16583812,217
1997-09-01,13,90,0.13842647,199
1997-09-01,13,91,0.12864506,397
1997-09-01,13,92,0.13839336,182
1997-09-01,13,93,0.20387751,180
1997-09-01,13,94,0.15464546,62
1997-09-01,13,95,0.1651808,10
1997-09-01,14,80,1.4300756,182
1997-09-01,14,81,0.62448853,535
1997-09-01,14,82,0.14382572,175
1997-09-01,14,83,0.11285272,130
1997-09-01,14,84,0.4366999,78
1997-09-01,14,85,0.3569437,164
1997-09-01,14,86,0.29564938,125
1997-09-01,14,87,0.17034529,118
1997-09-01,14,88,0.17500487,317
1997-09-01,14,89,0.14488831,160
1997-09-01,14,90,0.13636228,357
1997-09-01,14,91,0.12709238,316
1997-09-01,14,92,0.13403377,337
1997-09-01,14,93,0.16474545,282
1997-09-01,14,94,0.14154755,82
1997-09-01,14,95,0.16437389,3
1997-09-01,15,80,1.4543093,228
1997-09-01,15,81,0.29436854,570
1997-09-01,15,82,0.16971938,523
1997-09-01,15,83,0.1905603,169
1997-09-01,15,84,0.85253954,128
1997-09-01,15,85,0.44879854,70
1997-09-01,15,86,0.25857353,379
1997-09-01,15,87,0.1684477,111
1997-09-01,15,88,0.14236273,148
1997-09-01,15,89,0.15077211,380
1997-09-01,15,90,0.14420678,406
1997-09-01,15,91,0.1310835,471
1997-09-01,15,92,0.14111535,369
1997-09-01,15,93,0.123807885,161
1997-09-01,15,94,0.31595495,28
1997-09-01,15,95,0.8423126,33
1997-09-01,16,80,6.7614408,39
1997-09-01,16,81,3.095704,286
1997-09-01,16,82,1.8614807,533
1997-09-01,16,83,1.1740713,182
1997-09-01,16,84,1.0409154,453
1997-09-01,16,85,0.19674762,150
1997-09-01,16,86,0.1404657,220
1997-09-01,16,87,0.1469575,68
1997-09-01,16,88,0.22912526,274
1997-09-01,16,89,0.211334,430
1997-09-01,16,90,0.190171,483
1997-09-01,16,91,0.14058135,382
1997-09-01,16,92,0.14999807,312
1997-09-01,16,93,0.1836399,369
1997-09-01,16,94,0.7581669,297
1997-09-01,16,95,2.5959105,71
1997-09-01,17,80,,0
1997-09-01,17,81,,0
1997-09-01,17,82,2.6849406,52
1997-09-01,17,83,0.8751844,420
1997-09-01,17,84,0.47147572,360
1997-09-01,17,85,0.23990884,176
1997-09-01,17,86,0.14795,238
1997-09-01,17,87,0.12505426,263
1997-09-01,17,88,0.22251114,236
1997-09-01,17,89,0.23860018,309
1997-09-01,17,90,0.2045841,471
1997-09-01,17,91,0.15127723,429
1997-09-01,17,92,0.16064505,437
1997-09-01,17,93,0.15410073,410
1997-09-01,17,94,0.58164394,368
1997-09-01,17,95,0.3796257,3
1997-09-01,18,80,,0
1997-09-01,18,81,,0
1997-09-01,18,82,,0
1997-09-01,18,83,0.5285143,30
1997-09-01,18,84,0.5342976,276
1997-09-01,18,85,0.32918367,246
1997-09-01,18,86,0.28031585,247
1997-09-01,18,87,0.26047292,408
1997-09-01,18,88,0.24974318,373
1997-09-01,18,89,0.2383817,212
1997-09-01,18,90,0.1916483,209
1997-09-01,18,91,0.16746259,535
1997-09-01,18,92,0.1627435,406
1997-09-01,18,93,0.15351653,341
1997-09-01,18,94,0.3328899,502
1997-09-01,18,95,0.7444261,8
1997-09-01,19,80,,0
1997-09-01,19,81,,0
1997-09-01,19,82,,0
1997-09-01,19,83,,0
1997-09-01,19,84,0.90650445,12
1997-09-01,19,85,1.0222708,126
1997-09-01,19,86,0.3916121,221
1997-09-01,19,87,0.27169126,131
1997-09-01,19,88,0.25725704,118
1997-09-01,19,89,0.25735894,166
1997-09-01,19,90,0.23046744,402
1997-09-01,19,91,0.1765851,384
1997-09-01,19,92,0.15693285,348
1997-09-01,19,93,0.22532222,466
1997-09-01,19,94,0.89893264,187
1997-09-01,19,95,,0
1997-09-01,20,80,,0
1997-09-01,20,81,,0
1997-09-01,20,82,,0
1997-09-01,20,83,,0
1997-09-01,20,84,,0
1997-09-01,20,85,4.2513514,47
1997-09-01,20,86,1.1518685,178
1997-09-01,20,87,0.55922276,75
1997-09-01,20,88,0.24853753,86
1997-09-01,20,89,0.26500952,88
1997-09-01,20,90,0.22078581,179
1997-09-01,20,91,0.23793772,146
1997-09-01,20,92,0.23785454,165
1997-09-01,20,93,0.8637579,214
1997-09-01,20,94,1.6909859,29
1997-09-01,20,95,,0
1997-10-01,5,80,0.12496521,131
1997-10-01,5,81,0.12931034,229
1997-10-01,5,82,0.12325903,89
1997-10-01,5,83,0.16001597,266
1997-10-01,5,84,0.14900303,143
1997-10-01,5,85,0.15722707,249
1997-10-01,5,86,0.16261332,261
1997-10-01,5,87,0.14857908,278
1997-10-01,5,88,0.12932888,266
1997-10-01,5,89,0.1511523,178
1997-10-01,5,90,0.14742547,220
1997-10-01,5,91,0.16035281,159
1997-10-01,5,92,0.1890819,94
1997-10-01,5,93,0.23502114,216
1997-10-01,5,94,0.20643894,242
