time,latitude,longitude,mean_CHL,count_entries_CHL
1997-09-01,10,116,,0
1997-09-01,10,117,,0
1997-09-01,10,118,0.09927524,44
1997-09-01,10,119,0.10837331,77
1997-09-01,10,120,0.15258063,132
1997-09-01,11,105,,0
1997-09-01,11,106,,0
1997-09-01,11,107,10.548243,6
1997-09-01,11,108,0.590657,171
1997-09-01,11,109,0.3997376,407
1997-09-01,11,110,0.17580914,561
1997-09-01,11,111,0.12501423,198
1997-09-01,11,112,0.19030853,155
1997-09-01,11,113,,0
1997-09-01,11,114,0.1516959,4
1997-09-01,11,115,0.12740934,47
1997-09-01,11,116,,0
1997-09-01,11,117,,0
1997-09-01,11,118,0.07346504,47
1997-09-01,11,119,0.13025652,244
1997-09-01,11,120,0.20857112,198
1997-09-01,12,105,,0
1997-09-01,12,106,,0
1997-09-01,12,107,,0
1997-09-01,12,108,,0
1997-09-01,12,109,0.62163776,153
1997-09-01,12,110,0.23555604,461
1997-09-01,12,111,0.11631475,258
1997-09-01,12,112,0.12179827,194
1997-09-01,12,113,0.13791099,20
1997-09-01,12,114,,0
1997-09-01,12,115,0.11944716,38
1997-09-01,12,116,0.11153268,123
1997-09-01,12,117,0.09439424,87
1997-09-01,12,118,0.09582405,126
1997-09-01,12,119,0.11955479,207
1997-09-01,12,120,0.163965,246
1997-09-01,13,105,,0
1997-09-01,13,106,,0
1997-09-01,13,107,,0
1997-09-01,13,108,,0
1997-09-01,13,109,1.0638747,56
1997-09-01,13,110,0.2609962,428
1997-09-01,13,111,0.13293718,165
1997-09-01,13,112,0.11899928,209
1997-09-01,13,113,0.13283671,136
1997-09-01,13,114,0.12560534,38
1997-09-01,13,115,0.12111313,106
1997-09-01,13,116,0.12061769,204
1997-09-01,13,117,0.10002823,298
1997-09-01,13,118,0.07863202,276
1997-09-01,13,119,0.0784389,97
1997-09-01,13,120,0.110489674,41
1997-09-01,14,105,,0
1997-09-01,14,106,,0
1997-09-01,14,107,,0
1997-09-01,14,108,,0
1997-09-01,14,109,,0
1997-09-01,14,110,0.15266451,166
1997-09-01,14,111,0.14282337,231
1997-09-01,14,112,0.13021605,281
1997-09-01,14,113,0.13948089,226
1997-09-01,14,114,0.13493466,114
1997-09-01,14,115,0.14506885,241
1997-09-01,14,116,0.15418336,230
1997-09-01,14,117,0.10361551,410
1997-09-01,14,118,0.074053995,425
1997-09-01,14,119,0.090463825,365
1997-09-01,14,120,0.09261725,122
1997-09-01,15,105,,0
1997-09-01,15,106,,0
1997-09-01,15,107,,0
1997-09-01,15,108,,0
1997-09-01,15,109,0.32056782,30
1997-09-01,15,110,0.25021803,160
1997-09-01,15,111,0.13461635,5
1997-09-01,15,112,0.1336829,9
1997-09-01,15,113,0.13259435,99
1997-09-01,15,114,0.13785516,22
1997-09-01,15,115,0.16320005,94
1997-09-01,15,116,0.117897645,243
1997-09-01,15,117,0.10191673,515
1997-09-01,15,118,0.084750265,237
1997-09-01,15,119,0.08916623,176
1997-09-01,15,120,0.131364,151
1997-09-01,16,105,,0
1997-09-01,16,106,,0
1997-09-01,16,107,,0
1997-09-01,16,108,1.7722353,113
1997-09-01,16,109,0.5411979,516
1997-09-01,16,110,0.17819655,245
1997-09-01,16,111,0.1413258,36
1997-09-01,16,112,0.109280646,194
1997-09-01,16,113,,0
1997-09-01,16,114,0.12483416,88
1997-09-01,16,115,0.116281286,130
1997-09-01,16,116,0.10958659,395
1997-09-01,16,117,0.10535631,470
1997-09-01,16,118,0.09559376,183
1997-09-01,16,119,0.08448411,339
1997-09-01,16,120,0.17550007,186
1997-09-01,17,105,,0
1997-09-01,17,106,,0
1997-09-01,17,107,1.3331264,162
1997-09-01,17,108,0.6671085,275
1997-09-01,17,109,0.16464806,101
1997-09-01,17,110,0.10873816,36
1997-09-01,17,111,0.12026847,73
1997-09-01,17,112,0.12799418,95
1997-09-01,17,113,0.1123811,32
1997-09-01,17,114,0.10544421,128
1997-09-01,17,115,0.10182047,336
1997-09-01,17,116,0.09232757,213
1997-09-01,17,117,0.09083354,323
1997-09-01,17,118,0.093191035,298
1997-09-01,17,119,0.0791258,268
1997-09-01,17,120,0.09766453,215
1997-09-01,18,105,,0
1997-09-01,18,106,0.7549852,47
1997-09-01,18,107,0.6295553,309
1997-09-01,18,108,0.29772624,482
1997-09-01,18,109,0.41787747,278
1997-09-01,18,110,0.28955385,347
1997-09-01,18,111,0.1136235,48
1997-09-01,18,112,0.11050576,6
1997-09-01,18,113,0.11399035,84
1997-09-01,18,114,0.09926756,36
1997-09-01,18,115,0.09463546,96
1997-09-01,18,116,0.0920894,165
1997-09-01,18,117,0.096051,265
1997-09-01,18,118,0.09166656,258
1997-09-01,18,119,0.08092428,341
1997-09-01,18,120,0.0835108,229
1997-09-01,19,105,,0
1997-09-01,19,106,0.75446427,157
1997-09-01,19,107,0.2323227,331
1997-09-01,19,108,0.4702884,522
1997-09-01,19,109,0.7489608,106
1997-09-01,19,110,0.72346437,30
1997-09-01,19,111,0.6763899,175
1997-09-01,19,112,,0
1997-09-01,19,113,0.09603451,7
1997-09-01,19,114,0.095474295,6
1997-09-01,19,115,0.08299377,61
1997-09-01,19,116,0.092843525,58
1997-09-01,19,117,0.09193678,184
1997-09-01,19,118,0.08537524,158
1997-09-01,19,119,0.08348807,115
1997-09-01,19,120,0.08415177,243
1997-09-01,20,105,,0
1997-09-01,20,106,1.7639292,45
1997-09-01,20,107,1.1168886,297
1997-09-01,20,108,0.74893886,268
1997-09-01,20,109,0.817906,292
1997-09-01,20,110,1.1125379,211
1997-09-01,20,111,0.7440085,297
1997-09-01,20,112,0.17027088,19
1997-09-01,20,113,,0
1997-09-01,20,114,0.12193549,13
1997-09-01,20,115,0.10632251,146
1997-09-01,20,116,0.11454395,277
1997-09-01,20,117,0.10324676,177
1997-09-01,20,118,0.090787664,37
1997-09-01,20,119,0.0884168,456
1997-09-01,20,120,0.09620067,266
1997-09-01,21,105,,0
1997-09-01,21,106,,0
1997-09-01,21,107,1.6401949,180
1997-09-01,21,108,1.2294137,332
1997-09-01,21,109,1.4457788,361
1997-09-01,21,110,1.4289969,183
1997-09-01,21,111,1.1256009,449
1997-09-01,21,112,0.69245756,239
1997-09-01,21,113,0.5028374,36
1997-09-01,21,114,,0
1997-09-01,21,115,0.14156616,125
1997-09-01,21,116,0.13187338,141
1997-09-01,21,117,0.10628326,257
1997-09-01,21,118,0.09186676,72
1997-09-01,21,119,0.09013094,188
1997-09-01,21,120,0.07874238,177
1997-09-01,22,105,,0
1997-09-01,22,106,,0
1997-09-01,22,107,,0
1997-09-01,22,108,2.352205,22
1997-09-01,22,109,2.9386308,54
1997-09-01,22,110,2.1575692,5
1997-09-01,22,111,,0
1997-09-01,22,112,1.4408283,78
1997-09-01,22,113,1.4698956,18
1997-09-01,22,114,0.76471233,3
1997-09-01,22,115,0.56965554,103
1997-09-01,22,116,0.20592213,245
1997-09-01,22,117,0.16487406,472
1997-09-01,22,118,0.12911591,393
1997-09-01,22,119,0.11110013,191
1997-09-01,22,120,0.094054006,100
1997-09-01,23,105,,0
1997-09-01,23,106,,0
1997-09-01,23,107,,0
1997-09-01,23,108,,0
1997-09-01,23,109,,0
1997-09-01,23,110,,0
1997-09-01,23,111,,0
1997-09-01,23,112,,0
1997-09-01,23,113,,0
1997-09-01,23,114,,0
1997-09-01,23,115,0.9404391,31
1997-09-01,23,116,0.87281036,143
1997-09-01,23,117,0.72816694,327
1997-09-01,23,118,0.6410898,342
1997-09-01,23,119,0.48340666,531
1997-09-01,23,120,0.16574574,288
1997-09-01,24,105,,0
1997-09-01,24,106,,0
1997-09-01,24,107,,0
1997-09-01,24,108,,0
1997-09-01,24,109,,0
1997-09-01,24,110,,0
1997-09-01,24,111,,0
1997-09-01,24,112,,0
1997-09-01,24,113,,0
1997-09-01,24,114,0.6237596,1
1997-09-01,24,115,0.6234461,5
1997-09-01,24,116,,0
1997-09-01,24,117,1.2074482,23
1997-09-01,24,118,0.9349223,256
1997-09-01,24,119,0.4290741,482
1997-09-01,24,120,0.42084754,286
1997-09-01,25,105,,0
1997-09-01,25,106,,0
1997-09-01,25,107,,0
1997-09-01,25,108,,0
1997-09-01,25,109,,0
1997-09-01,25,110,,0
1997-09-01,25,111,,0
1997-09-01,25,112,,0
1997-09-01,25,113,,0
1997-09-01,25,114,,0
1997-09-01,25,115,,0
1997-09-01,25,116,,0
1997-09-01,25,117,,0
1997-09-01,25,118,,0
1997-09-01,25,119,0.8536254,214
1997-09-01,25,120,0.5409275,144
1997-10-01,5,105,0.120081,116
1997-10-01,5,106,0.11066984,278
1997-10-01,5,107,0.10153296,278
1997-10-01,5,108,0.086261086,222
1997-10-01,5,109,0.08277031,271
1997-10-01,5,110,0.08360306,164
1997-10-01,5,111,0.13254063,281
1997-10-01,5,112,0.1291489,288
1997-10-01,5,113,0.136842,286
1997-10-01,5,114,0.1912475,287
1997-10-01,5,115,1.4112389,267
1997-10-01,5,116,5.5544877,5
1997-10-01,5,117,,0
1997-10-01,5,118,,0
1997-10-01,5,119,0.4718902,106
1997-10-01,5,120,0.49731883,129
1997-10-01,6,105,0.12176509,163
1997-10-01,6,106,0.12139654,280
1997-10-01,6,107,0.09945942,549
1997-10-01,6,108,0.09175611,527
1997-10-01,6,109,0.090761214,505
1997-10-01,6,110,0.102408454,526
1997-10-01,6,111,0.116781116,569
1997-10-01,6,112,0.12250324,521
1997-10-01,6,113,0.12756786,574
1997-10-01,6,114,0.11913738,571
1997-10-01,6,115,0.20652318,575
1997-10-01,6,116,0.45431525,338
1997-10-01,6,117,,0
1997-10-01,6,118,1.480666,306
1997-10-01,6,119,0.25482488,553
1997-10-01,6,120,0.14456242,288
1997-10-01,7,105,0.17716125,286
1997-10-01,7,106,0.18351643,519
1997-10-01,7,107,0.154296,444
1997-10-01,7,108,0.10532429,415
1997-10-01,7,109,0.10736331,471
1997-10-01,7,110,0.10736782,566
1997-10-01,7,111,0.108236216,570
1997-10-01,7,112,0.10672626,574
1997-10-01,7,113,0.111507654,576
1997-10-01,7,114,0.1184735,575
1997-10-01,7,115,0.123637006,521
1997-10-01,7,116,0.15778829,555
1997-10-01,7,117,0.50915736,394
1997-10-01,7,118,0.24775599,568
1997-10-01,7,119,0.11654896,576
1997-10-01,7,120,0.10551727,288
1997-10-01,8,105,0.5364768,279
1997-10-01,8,106,0.27561274,576
1997-10-01,8,107,0.20811369,554
1997-10-01,8,108,0.1464565,569
1997-10-01,8,109,0.12526897,565
1997-10-01,8,110,0.14790298,569
1997-10-01,8,111,0.1329828,564
1997-10-01,8,112,0.11291083,496
1997-10-01,8,113,0.11195909,549
1997-10-01,8,114,0.12250851,562
1997-10-01,8,115,0.11729434,567
1997-10-01,8,116,0.109123416,557
1997-10-01,8,117,0.16744857,540
1997-10-01,8,118,0.117805414,570
1997-10-01,8,119,0.11002279,575
1997-10-01,8,120,0.094328694,288
1997-10-01,9,105,2.7061908,89
1997-10-01,9,106,1.9682491,467
1997-10-01,9,107,0.573125,563
1997-10-01,9,108,0.18841384,567
1997-10-01,9,109,0.1796606,547
1997-10-01,9,110,0.1634046,538
1997-10-01,9,111,0.12892985,487
1997-10-01,9,112,0.11379892,512
1997-10-01,9,113,0.10636919,545
1997-10-01,9,114,0.10941788,540
1997-10-01,9,115,0.123298265,538
1997-10-01,9,116,0.11621063,575
1997-10-01,9,117,0.115714565,540
1997-10-01,9,118,0.17670411,384
1997-10-01,9,119,0.11463715,535
1997-10-01,9,120,0.104894444,243
1997-10-01,10,105,5.2712092,3
1997-10-01,10,106,3.2315,2
1997-10-01,10,107,1.9680222,441
1997-10-01,10,108,0.43554103,576
1997-10-01,10,109,0.21639499,574
1997-10-01,10,110,0.11738973,574
1997-10-01,10,111,0.13707918,576
1997-10-01,10,112,0.10014705,461
1997-10-01,10,113,0.107608,544
1997-10-01,10,114,0.12535127,499
1997-10-01,10,115,0.11792702,542
1997-10-01,10,116,0.11624351,567
1997-10-01,10,117,0.09882861,563
1997-10-01,10,118,0.10369623,554
1997-10-01,10,119,0.16115956,406
1997-10-01,10,120,0.14630082,262
1997-10-01,11,105,,0
1997-10-01,11,106,8.476323,5
1997-10-01,11,107,7.9213758,12
1997-10-01,11,108,0.7878522,174
1997-10-01,11,109,0.33886665,501
1997-10-01,11,110,0.12851878,560
1997-10-01,11,111,0.13133262,553
1997-10-01,11,112,0.105804615,574
1997-10-01,11,113,0.12065732,563
1997-10-01,11,114,0.13710845,564
1997-10-01,11,115,0.10998253,564
1997-10-01,11,116,0.111202985,565
1997-10-01,11,117,0.10276084,570
1997-10-01,11,118,0.0953905,568
1997-10-01,11,119,0.11524889,500
1997-10-01,11,120,0.17692861,233
1997-10-01,12,105,2.9478948,2
1997-10-01,12,106,,0
1997-10-01,12,107,,0
1997-10-01,12,108,,0
1997-10-01,12,109,0.52030504,180
1997-10-01,12,110,0.18808119,576
1997-10-01,12,111,0.11709975,517
1997-10-01,12,112,0.116336554,570
1997-10-01,12,113,0.12052924,574
1997-10-01,12,114,0.12004259,562
1997-10-01,12,115,0.11169591,566
1997-10-01,12,116,0.103380695,566
1997-10-01,12,117,0.09706617,568
1997-10-01,12,118,0.085792124,568
1997-10-01,12,119,0.08458775,576
1997-10-01,12,120,0.117587216,262
1997-10-01,13,105,,0
1997-10-01,13,106,,0
1997-10-01,13,107,,0
1997-10-01,13,108,,0
1997-10-01,13,109,0.6144157,111
1997-10-01,13,110,0.25765106,576
1997-10-01,13,111,0.114367366,556
1997-10-01,13,112,0.11479341,521
1997-10-01,13,113,0.119268216,540
1997-10-01,13,114,0.10713017,575
1997-10-01,13,115,0.10572046,562
1997-10-01,13,116,0.108417384,562
1997-10-01,13,117,0.101393595,534
1997-10-01,13,118,0.092884086,574
1997-10-01,13,119,0.08203005,576
1997-10-01,13,120,0.08999273,288
1997-10-01,14,105,,0
1997-10-01,14,106,,0
1997-10-01,14,107,,0
1997-10-01,14,108,,0
1997-10-01,14,109,0.52537835,170
1997-10-01,14,110,0.1721237,575
1997-10-01,14,111,0.12961887,475
1997-10-01,14,112,0.119954675,500
1997-10-01,14,113,0.11220618,574
1997-10-01,14,114,0.1251664,575
1997-10-01,14,115,0.123974934,576
1997-10-01,14,116,0.11931695,566
1997-10-01,14,117,0.108009025,576
1997-10-01,14,118,0.08808713,576
1997-10-01,14,119,0.080132104,576
1997-10-01,14,120,0.08182923,288
1997-10-01,15,105,6.682528,9
1997-10-01,15,106,,0
1997-10-01,15,107,,0
1997-10-01,15,108,,0
1997-10-01,15,109,0.4411585,326
1997-10-01,15,110,0.13410638,576
1997-10-01,15,111,0.14103885,576
1997-10-01,15,112,0.12055938,527
1997-10-01,15,113,0.12036427,560
1997-10-01,15,114,0.124782,570
1997-10-01,15,115,0.12155583,561
1997-10-01,15,116,0.11134597,559
1997-10-01,15,117,0.0937234,550
1997-10-01,15,118,0.08836926,575
1997-10-01,15,119,0.08336334,576
1997-10-01,15,120,0.09851392,281
1997-10-01,16,105,,0
1997-10-01,16,106,,0
1997-10-01,16,107,,0
1997-10-01,16,108,1.0405042,160
1997-10-01,16,109,0.26422557,571
1997-10-01,16,110,0.1185239,576
1997-10-01,16,111,0.14363982,575
1997-10-01,16,112,0.16967393,576
1997-10-01,16,113,0.13561861,571
1997-10-01,16,114,0.123882085,576
1997-10-01,16,115,0.12202389,576
1997-10-01,16,116,0.10823595,576
1997-10-01,16,117,0.09974086,572
1997-10-01,16,118,0.08837069,575
1997-10-01,16,119,0.09459224,576
1997-10-01,16,120,0.2134368,211
1997-10-01,17,105,,0
1997-10-01,17,106,,0
1997-10-01,17,107,0.693631,223
1997-10-01,17,108,0.35706127,571
1997-10-01,17,109,0.12661323,562
1997-10-01,17,110,0.103441015,572
1997-10-01,17,111,0.11695464,560
1997-10-01,17,112,0.13932684,575
1997-10-01,17,113,0.12420801,566
1997-10-01,17,114,0.103367336,555
1997-10-01,17,115,0.10776666,539
1997-10-01,17,116,0.10880715,572
1997-10-01,17,117,0.10293583,550
1997-10-01,17,118,0.100536756,574
1997-10-01,17,119,0.09297835,576
1997-10-01,17,120,0.11721512,288
1997-10-01,18,105,,0
1997-10-01,18,106,1.2628902,98
1997-10-01,18,107,0.44874743,569
1997-10-01,18,108,0.19063996,576
1997-10-01,18,109,0.34098798,513
1997-10-01,18,110,0.19440751,498
1997-10-01,18,111,0.103085585,520
1997-10-01,18,112,0.1054271,532
1997-10-01,18,113,0.10088053,572
1997-10-01,18,114,0.09575069,507
1997-10-01,18,115,0.09398583,483
1997-10-01,18,116,0.09537177,565
1997-10-01,18,117,0.09657728,555
1997-10-01,18,118,0.10520292,564
1997-10-01,18,119,0.0925349,575
1997-10-01,18,120,0.10401495,288
1997-10-01,19,105,,0
1997-10-01,19,106,1.0184828,434
1997-10-01,19,107,0.19304375,576
1997-10-01,19,108,0.30703935,576
1997-10-01,19,109,1.6819832,109
1997-10-01,19,110,0.49249247,39
1997-10-01,19,111,0.24401551,517
1997-10-01,19,112,0.09729512,537
1997-10-01,19,113,0.10186542,555
1997-10-01,19,114,0.09388649,570
1997-10-01,19,115,0.09006256,514
1997-10-01,19,116,0.0874084,575
1997-10-01,19,117,0.0893158,560
1997-10-01,19,118,0.09047745,552
1997-10-01,19,119,0.090386204,512
1997-10-01,19,120,0.10713615,288
1997-10-01,20,105,,0
1997-10-01,20,106,1.9272943,194
1997-10-01,20,107,0.69177586,563
1997-10-01,20,108,0.35875353,576
1997-10-01,20,109,0.84641707,499
1997-10-01,20,110,1.6033357,222
1997-10-01,20,111,0.85057145,432
1997-10-01,20,112,0.108647116,565
1997-10-01,20,113,0.10578634,565
1997-10-01,20,114,0.10864552,570
1997-10-01,20,115,0.10393697,575
1997-10-01,20,116,0.09568237,557
1997-10-01,20,117,0.09143618,460
1997-10-01,20,118,0.08859464,576
1997-10-01,20,119,0.09111139,568
1997-10-01,20,120,0.09205366,283
1997-10-01,21,105,,0
1997-10-01,21,106,,0
1997-10-01,21,107,1.7667906,201
1997-10-01,21,108,0.7202586,545
1997-10-01,21,109,0.8294396,562
1997-10-01,21,110,1.708648,201
1997-10-01,21,111,1.3258904,513
1997-10-01,21,112,0.7203499,559
1997-10-01,21,113,0.34391758,539
1997-10-01,21,114,0.13628556,543
1997-10-01,21,115,0.11866315,553
1997-10-01,21,116,0.11673356,399
1997-10-01,21,117,0.106726296,513
1997-10-01,21,118,0.08863509,425
1997-10-01,21,119,0.09105162,534
1997-10-01,21,120,0.0885615,288
1997-10-01,22,105,,0
1997-10-01,22,106,,0
1997-10-01,22,107,,0
1997-10-01,22,108,1.7005657,19
1997-10-01,22,109,2.499707,60
1997-10-01,22,110,1.2303269,7
1997-10-01,22,111,2.7210584,2
1997-10-01,22,112,2.8050754,111
1997-10-01,22,113,2.1162884,237
1997-10-01,22,114,0.92244023,474
1997-10-01,22,115,0.39096615,547
1997-10-01,22,116,0.18116145,455
1997-10-01,22,117,0.13608982,575
1997-10-01,22,118,0.13524786,576
1997-10-01,22,119,0.100000724,491
1997-10-01,22,120,0.09658269,287
1997-10-01,23,105,,0
1997-10-01,23,106,,0
1997-10-01,23,107,,0
1997-10-01,23,108,,0
1997-10-01,23,109,,0
1997-10-01,23,110,,0
1997-10-01,23,111,,0
1997-10-01,23,112,,0
1997-10-01,23,113,,0
1997-10-01,23,114,2.1318045,32
1997-10-01,23,115,1.0816277,128
1997-10-01,23,116,0.81937784,206
1997-10-01,23,117,0.6973454,518
1997-10-01,23,118,0.64871156,563
1997-10-01,23,119,0.38614166,576
1997-10-01,23,120,0.17260931,288
1997-10-01,24,105,,0
1997-10-01,24,106,,0
1997-10-01,24,107,,0
1997-10-01,24,108,,0
1997-10-01,24,109,,0
1997-10-01,24,110,,0
1997-10-01,24,111,,0
1997-10-01,24,112,,0
1997-10-01,24,113,,0
1997-10-01,24,114,1.4541168,1
1997-10-01,24,115,1.3200591,5
1997-10-01,24,116,,0
1997-10-01,24,117,1.6581028,53
1997-10-01,24,118,1.0930383,417
1997-10-01,24,119,0.6020218,575
1997-10-01,24,120,0.4327824,284
1997-10-01,25,105,,0
1997-10-01,25,106,,0
1997-10-01,25,107,,0
1997-10-01,25,108,,0
1997-10-01,25,109,,0
1997-10-01,25,110,,0
1997-10-01,25,111,,0
1997-10-01,25,112,,0
1997-10-01,25,113,,0
1997-10-01,25,114,,0
1997-10-01,25,115,,0
1997-10-01,25,116,,0
1997-10-01,25,117,,0
1997-10-01,25,118,1.7130713,17
1997-10-01,25,119,1.108297,223
1997-10-01,25,120,0.555389,139
1997-11-01,5,105,0.12393741,137
1997-11-01,5,106,0.12790711,256
1997-11-01,5,107,0.12853804,275
1997-11-01,5,108,0.12712866,272
1997-11-01,5,109,0.1265601,288
1997-11-01,5,110,0.11653813,288
1997-11-01,5,111,0.13058467,278
1997-11-01,5,112,0.11161877,152
1997-11-01,5,113,0.1235999,288
1997-11-01,5,114,0.36406928,288
1997-11-01,5,115,2.1478422,267
1997-11-01,5,116,7.208487,5
1997-11-01,5,117,,0
1997-11-01,5,118,2.2569013,1
1997-11-01,5,119,0.5655367,106
1997-11-01,5,120,0.24980098,129
1997-11-01,6,105,0.15788327,222
1997-11-01,6,106,0.1401954,439
1997-11-01,6,107,0.118089885,488
1997-11-01,6,108,0.128722,575
1997-11-01,6,109,0.112416774,576
1997-11-01,6,110,0.112422734,576
1997-11-01,6,111,0.11149684,458
1997-11-01,6,112,0.10974969,489
1997-11-01,6,113,0.11615135,478
1997-11-01,6,114,0.13241336,555
1997-11-01,6,115,0.24294373,576
1997-11-01,6,116,0.57496095,338
1997-11-01,6,117,,0
1997-11-01,6,118,1.5927737,306
1997-11-01,6,119,0.37808403,557
1997-11-01,6,120,0.15378304,288
1997-11-01,7,105,0.19286986,215
1997-11-01,7,106,0.11711086,422
1997-11-01,7,107,0.1193274,386
1997-11-01,7,108,0.110675976,521
1997-11-01,7,109,0.10068166,523
1997-11-01,7,110,0.107825905,490
1997-11-01,7,111,0.11045275,545
1997-11-01,7,112,0.10788223,525
1997-11-01,7,113,0.10412991,567
1997-11-01,7,114,0.10133391,529
1997-11-01,7,115,0.11960964,575
1997-11-01,7,116,0.18458655,576
1997-11-01,7,117,0.5608705,387
1997-11-01,7,118,0.26511347,553
1997-11-01,7,119,0.12278392,575
1997-11-01,7,120,0.10369464,284
1997-11-01,8,105,0.70744073,286
1997-11-01,8,106,0.3521533,483
1997-11-01,8,107,0.17025295,467
1997-11-01,8,108,0.1252223,527
1997-11-01,8,109,0.108719036,355
1997-11-01,8,110,0.10670374,300
1997-11-01,8,111,0.10645578,520
1997-11-01,8,112,0.11134069,558
1997-11-01,8,113,0.0985218,570
1997-11-01,8,114,0.10959753,566
1997-11-01,8,115,0.095558524,563
1997-11-01,8,116,0.10236749,576
1997-11-01,8,117,0.18858735,543
1997-11-01,8,118,0.13858877,576
1997-11-01,8,119,0.10471962,562
1997-11-01,8,120,0.099213205,285
1997-11-01,9,105,3.1162722,89
1997-11-01,9,106,1.6214386,465
1997-11-01,9,107,0.3655876,569
1997-11-01,9,108,0.22700065,549
1997-11-01,9,109,0.1481857,366
1997-11-01,9,110,0.1269139,391
1997-11-01,9,111,0.11093203,521
1997-11-01,9,112,0.11111048,568
1997-11-01,9,113,0.10697512,557
1997-11-01,9,114,0.10366873,575
1997-11-01,9,115,0.08915621,574
1997-11-01,9,116,0.09012436,573
1997-11-01,9,117,0.098963395,540
1997-11-01,9,118,0.21946724,385
1997-11-01,9,119,0.1260972,544
1997-11-01,9,120,0.1133269,279
1997-11-01,10,105,5.0514765,5
1997-11-01,10,106,3.0935044,4
1997-11-01,10,107,1.7259737,446
1997-11-01,10,108,0.40662163,576
1997-11-01,10,109,0.2209113,491
1997-11-01,10,110,0.11180216,489
1997-11-01,10,111,0.11893281,562
1997-11-01,10,112,0.11335687,561
1997-11-01,10,113,0.105477504,568
1997-11-01,10,114,0.1091691,566
1997-11-01,10,115,0.10129366,574
1997-11-01,10,116,0.097261295,569
1997-11-01,10,117,0.08981644,576
1997-11-01,10,118,0.1040756,554
1997-11-01,10,119,0.18737216,406
1997-11-01,10,120,0.17452899,276
1997-11-01,11,105,,0
1997-11-01,11,106,14.196557,7
1997-11-01,11,107,11.942188,12
1997-11-01,11,108,0.7663933,174
1997-11-01,11,109,0.2991675,504
1997-11-01,11,110,0.111973055,552
1997-11-01,11,111,0.10957484,569
1997-11-01,11,112,0.11152406,575
1997-11-01,11,113,0.10491518,572
1997-11-01,11,114,0.108167976,543
1997-11-01,11,115,0.10489628,571
1997-11-01,11,116,0.106563844,574
1997-11-01,11,117,0.093540035,573
1997-11-01,11,118,0.089831345,576
1997-11-01,11,119,0.1368189,500
1997-11-01,11,120,0.21258913,236
1997-11-01,12,105,5.986145,2
1997-11-01,12,106,,0
1997-11-01,12,107,59.96628,4
1997-11-01,12,108,,0
