time,latitude,longitude,mean_CHL,count_entries_CHL
1997-09-01,10,50,,0
1997-09-01,10,51,2.873421,153
1997-09-01,10,52,0.9108682,288
1997-09-01,10,53,0.44430318,288
1997-09-01,10,54,0.49772766,284
1997-09-01,10,55,0.5106858,287
1997-09-01,10,56,0.45983508,270
1997-09-01,10,57,0.34964135,284
1997-09-01,10,58,0.21297652,288
1997-09-01,10,59,0.1501745,288
1997-09-01,10,60,0.21503225,288
1997-09-01,10,61,0.30480927,285
1997-09-01,10,62,0.2618235,288
1997-09-01,10,63,0.28037977,264
1997-09-01,10,64,0.37921798,274
1997-09-01,10,65,0.29063672,277
1997-09-01,10,66,0.1297024,253
1997-09-01,10,67,0.1162934,271
1997-09-01,10,68,0.10944295,262
1997-09-01,10,69,0.100712724,227
1997-09-01,10,70,0.108513184,275
1997-09-01,10,71,0.104105234,197
1997-09-01,10,72,0.13135646,275
1997-09-01,10,73,0.16880529,272
1997-09-01,10,74,0.3816024,246
1997-09-01,10,75,0.47951958,94
1997-09-01,11,50,,0
1997-09-01,11,51,5.226144,219
1997-09-01,11,52,1.5789905,576
1997-09-01,11,53,0.64067787,576
1997-09-01,11,54,0.467198,576
1997-09-01,11,55,0.52072036,567
1997-09-01,11,56,0.5101268,576
1997-09-01,11,57,0.3207204,540
1997-09-01,11,58,0.21520549,527
1997-09-01,11,59,0.16586384,488
1997-09-01,11,60,0.26527575,576
1997-09-01,11,61,0.34748513,575
1997-09-01,11,62,0.27843896,545
1997-09-01,11,63,0.3830696,522
1997-09-01,11,64,0.40494654,566
1997-09-01,11,65,0.221894,430
1997-09-01,11,66,0.13618997,521
1997-09-01,11,67,0.120023556,554
1997-09-01,11,68,0.10426513,520
1997-09-01,11,69,0.10558204,539
1997-09-01,11,70,0.11009065,546
1997-09-01,11,71,0.10911655,395
1997-09-01,11,72,0.13698813,558
1997-09-01,11,73,0.16625315,576
1997-09-01,11,74,0.28645772,496
1997-09-01,11,75,0.33213106,106
1997-09-01,12,50,0.6943136,262
1997-09-01,12,51,1.6375716,406
1997-09-01,12,52,1.385399,569
1997-09-01,12,53,0.78274596,549
1997-09-01,12,54,0.8858276,416
1997-09-01,12,55,0.67520076,560
1997-09-01,12,56,0.384685,576
1997-09-01,12,57,0.28973123,565
1997-09-01,12,58,0.2630333,479
1997-09-01,12,59,0.28667995,496
1997-09-01,12,60,0.36028934,573
1997-09-01,12,61,0.35731894,448
1997-09-01,12,62,0.23256654,203
